time,seconds_elapsed,z,y,x
1617977385525622800,6.260622802734375,0.2686452865600586,-0.18958055973052979,-0.18183687329292297
1617977385530658300,6.265658203125,0.19179058074951172,-0.13564056158065796,-0.07029023766517639
1617977385535693600,6.270693603515625,0.20350265502929688,-0.09393969178199768,0.03351224213838577
1617977385540698400,6.275698486328125,0.2056140899658203,-0.05745464563369751,0.05339689552783966
1617977385545703400,6.280703369140625,0.16705036163330078,-0.06929472088813782,0.06391225010156631
1617977385550738700,6.28573876953125,0.14048290252685547,-0.06487074494361877,0.10813631117343903
1617977385555774200,6.290774169921875,0.14024829864501953,-0.029625773429870605,0.16479429602622986
1617977385560809500,6.2958095703125,0.15676403045654297,-0.032821327447891235,0.16216999292373657
1617977385565814500,6.300814453125,0.03693389892578125,-0.02195456624031067,0.17424260079860687
1617977385570819300,6.3058193359375,-0.013397216796875,0.06280344724655151,0.27018219232559204
1617977385575854800,6.310854736328125,-0.03976631164550781,0.022801518440246582,0.3252940773963928
1617977385580890000,6.31589013671875,-0.046959877014160156,-0.019633948802947998,0.3712206482887268
1617977385585925600,6.320925537109375,-0.042197227478027344,0.004694342613220215,0.37508299946784973
1617977385590930400,6.325930419921875,-0.06375503540039062,-0.009395986795425415,0.3918425142765045
1617977385595935200,6.330935302734375,-0.08048057556152344,-0.02106177806854248,0.4186267852783203
1617977385600970800,6.335970703125,-0.09241771697998047,-0.039973825216293335,0.426265150308609
1617977385606006000,6.341006103515625,-0.06844234466552734,-0.08252248167991638,0.3810797333717346
1617977385611011000,6.346010986328125,-0.12341594696044922,-0.05061987042427063,0.35234808921813965
1617977385616046300,6.35104638671875,-0.15201759338378906,-0.03785941004753113,0.3400996923446655
1617977385621081900,6.356081787109375,-0.1590585708618164,-0.029649317264556885,0.3850119709968567
1617977385626086700,6.361086669921875,-0.19238758087158203,0.03859001398086548,0.36253583431243896
1617977385631122200,6.3661220703125,-0.21130943298339844,0.11904257535934448,0.4282605051994324
1617977385636127000,6.371126953125,-0.1632518768310547,0.15663716197013855,0.37153348326683044
1617977385641162200,6.376162353515625,-0.09850215911865234,0.2517241835594177,0.3912486433982849
1617977385646167300,6.381167236328125,-0.10078716278076172,0.5478081703186035,0.6834439039230347
1617977385651202600,6.38620263671875,-0.13654327392578125,0.25318169593811035,-0.0221235454082489
1617977385656238000,6.391238037109375,-0.0024557113647460938,0.13848286867141724,-0.3436853289604187
1617977385661243000,6.396242919921875,0.10277652740478516,0.21285632252693176,-0.20706814527511597
1617977385666278400,6.4012783203125,0.10266685485839844,0.4258597195148468,0.15701237320899963
1617977385671252700,6.406252685546875,-0.04091453552246094,0.48307111859321594,0.1927300989627838
1617977385676288000,6.4112880859375,0.052412986755371094,0.24654465913772583,-0.42988598346710205
1617977385681323500,6.416323486328125,0.13369178771972656,0.3476603925228119,-0.4933701455593109
1617977385686358800,6.42135888671875,0.14313411712646484,0.39859339594841003,-0.5438005924224854
1617977385691394300,6.426394287109375,0.23389244079589844,0.41845062375068665,-0.6054650545120239
1617977385696399000,6.431399169921875,0.23127365112304688,0.4430045783519745,-0.6639869213104248
1617977385701434600,6.4364345703125,0.21191978454589844,0.4552685022354126,-0.6215683817863464
1617977385706439400,6.441439453125,0.16387081146240234,0.38594329357147217,-0.5455759763717651
1617977385711475000,6.446474853515625,0.03698444366455078,0.28789186477661133,-0.39775124192237854
1617977385716479700,6.451479736328125,-0.008431434631347656,0.2427140772342682,-0.2954254746437073
